Código genérico;Nombre producto genérico;Descripción producto genérico;Tipo producto;Código ONU;Clasificación ONU;Clasificación interna;Estado Código genérico;Canasta Esencial de Medicamentos;precio
100001487;TROCAR PUN ESPINAL PTA LPZ 25GX100-105MM;TROCAR PUNCION ESPINAL PUNTA LAPIZ CON INTRODUCTOR DESECHABLE 25 G X 100 A 105 MM LARGO ENVASE INDIVIDUAL ESTERIL RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.;;42291620;Trocares quirúrgicos;Dispositivos y accesorios médicos;inactivo;0;11385
100001488;TROCAR ESPINAL PUNTA LPZ 27G X 100A105MM;TROCAR ESPINAL PUNTA LAPIZ 27 G X 100 A 105 MM (MEDIDA EFECTIVA) CONMANDRIL  PABELLÓN TRANSPARENTE CON PRISMA QUE REFLEJE EL REFLUJO DEL LCRCON MANDRIL  DESECHABLE  LIBRE DE LATEX. ROTULO DEBE SEÑALAR ESTERIL DESECHABLE. CARACTERISTICA LIBRE DE LATEX RESPALDADO EN ROTULO DE ORIGENO EN CERTIFICADO EMITIDO POR EL FABRICANTE. ENVASE INDIVIDUAL ESTERILRESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR UNIDAD.;;42291620;Trocares quirúrgicos;Dispositivos y accesorios médicos;inactivo;0;6651
100001489;TROCAR TUOHY 16G X 90-92MM DESECHABLE;TROCAR TUOHY DESECHABLE 16 G X 90 - 92 MM LARGO ENVASE INDIVIDUAL ESTERIL RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.;;42291620;Trocares quirúrgicos;Dispositivos y accesorios médicos;inactivo;0;5830
100001490;TROCAR TUOHY 18G X 90-92MM DESECHABLE;TROCAR TUOHY DESECHABLE 18 G X 90 - 92  MM LARGO ENVASE INDIVIDUAL ESTERIL RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.;;42291620;Trocares quirúrgicos;Dispositivos y accesorios médicos;inactivo;0;3477
100001493;TUBO ENDOTRAQUEAL 7 0MM DI SIN/ESP C/BAL;TUBO ENDOTRAQUEAL ADULTO FLEXIBLE DE PVC O SILICONA O PVC SILICONADOGRADO MEDICO ATOXICO 7 0 MM DIAMETRO INTERNO  TRANSPARENTE  LARGO 30 A31 CM  CON MARCA DE PROFUNDAD EN CM Y LINEA DE MARCACION RADIOPACA A LOLARGO DE TODO EL TUBO. EN EXTREMO PROXIMAL: CONECTOR UNIVERSAL ARESPIRADOR Y VALVULA DE INFLACION QUE PERMITA CONEXION LUER SLIP/LUERLOCK. EN EXTREMO DISTAL: PUNTA ATRAUMATICA BISELADA CON ORIFICIO DEMURPHY  CON BALON DE BAJA PRESION. DESECHABLE  ESTERIL  LIBRE DE LATEX.ROTULO DEBE SEÑALAR ESTERIL  DESECHABLE. CARACTERISTICA LIBRE DE LATEXRESPALDADO EN ROTULO DE ORIGEN O EN CERTIFICADO EMITIDO POR ELFABRICANTE. ENVASE INDIVIDUAL ESTERIL RESISTENTE CON SELLO QUE ASEGURELA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR UNIDAD.;;42271903;Tubos endotracheales;Dispositivos y accesorios médicos;inactivo;0;13398
100001494;TUBO ENDOTRAQUEAL 7 5MM DI SIN/ESP C/BAL;TUBO ENDOTRAQUEAL ADULTO FLEXIBLE DE PVC O SILICONA O PVC SILICONADOGRADO MEDICO ATOXICO 7 5 MM DIAMETRO INTERNO  TRANSPARENTE  LARGO 30 A31 CM  CON MARCA DE PROFUNDAD EN CM Y LINEA DE MARCACION RADIOPACA A LOLARGO DE TODO EL TUBO. EN EXTREMO PROXIMAL: CONECTOR UNIVERSAL ARESPIRADOR Y VALVULA DE INFLACION QUE PERMITA CONEXION LUER SLIP/LUERLOCK. EN EXTREMO DISTAL: PUNTA ATRAUMATICA BISELADA CON ORIFICIO DEMURPHY  CON BALON DE BAJA PRESION. DESECHABLE  ESTERIL  LIBRE DE LATEX.ROTULO DEBE SEÑALAR ESTERIL  DESECHABLE. CARACTERISTICA LIBRE DE LATEXRESPALDADO EN ROTULO DE ORIGEN O EN CERTIFICADO EMITIDO POR ELFABRICANTE. ENVASE INDIVIDUAL ESTERIL RESISTENTE CON SELLO QUE ASEGURELA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR UNIDAD.;;42271903;Tubos endotracheales;Dispositivos y accesorios médicos;inactivo;0;18389
100001495;TUBO ENDOTRAQUEAL 8 0MM DI. 30CM C/BALON;TUBO ENDOTRAQUEAL ADULTO DE PVC O SILICONA LIBRE DE LATEX DE 8 0 MMDIAMETRO INTERNO  LARGO DE 30 A 31 CM  CON MARCACION RADIOPACA Y MARCADE PROFUNDAD EN CM. DESECHABLE  TRANSPARENTE  CON BALON DE BAJA PRESION PUNTA BISELADA CON ORIFICIO DE MURPHY  CONEXION LUER SLIP. ENVASEINDIVIDUAL ESTERIL RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDADDEL CONTENIDO. COTIZAR POR UNIDAD.;;42271903;Tubos endotracheales;Dispositivos y accesorios médicos;inactivo;0;13568
100001496;TUBO ENDOTRAQUEAL 8 5MM DI. 30CM C/BALON;TUBO ENDOTRAQUEAL ADULTO DE  PVC O SILICONA LIBRE DE LATEX DE 8 5 MMDIAMETRO INTERNO  LARGO 30 A 31 CM  CON MARCACIONRADIOPACA Y MARCA DEPROFUNDAD EN CM. DESECHABLE  TRANSPARENTE  CON BALONDE BAJA PRESION  PUNTA BISELADA CON ORIFICIO DE MURPHY  CONEXION LUERSLIP. ENVASE INDIVIDUAL ESTERIL RESISTENTE CON SELLO QUE ASEGURE LAINVIOLABILIDAD DEL CONTENIDO. COTIZAR POR UNIDAD.;;42271903;Tubos endotracheales;Dispositivos y accesorios médicos;inactivo;0;20287
100001497;TUBO ENDOTRAQUEAL C/ESPIR 7 0MM DI C/BAL;TUBO ENDOTRAQUEAL ADULTO FLEXIBLE DE PVC O SILICONA O PVC SILICONADOGRADO MEDICO ATOXICO 7 0 MM DIAMETRO INTERNO  TRANSPARENTE CON ESPIRALINTERNO DE ACERO QUIRURGICO  LARGO 30 A 31 CM  CON MARCA DE PROFUNDAD ENCM Y LINEA DE MARCACION RADIOPACA A LO LARGO DE TODO EL TUBO. EN EXTREMOPROXIMAL: CONECTOR UNIVERSAL A RESPIRADOR Y VALVULA DE INFLACION QUEPERMITA CONEXION LUER SLIP/LUER LOCK. EN EXTREMO DISTAL: PUNTAATRAUMATICA BISELADA CON ORIFICIO DE MURPHY  CON BALON DE BAJA PRESION.DESECHABLE  ESTERIL  LIBRE DE LATEX. ROTULO DEBE SEÑALAR ESTERIL DESECHABLE. CARACTERISTICA LIBRE DE LATEX RESPALDADO EN ROTULO DE ORIGENO EN CERTIFICADO EMITIDO POR EL FABRICANTE. ENVASE INDIVIDUAL ESTERILRESISTENTE CON SELLO QUE ASEGURE LAINVIOLABILIDAD DEL CONTENIDO. COTIZARPOR UNIDAD.;;42271903;Tubos endotracheales;Dispositivos y accesorios médicos;inactivo;0;29844
100001498;TUBO ENDOTRAQUEAL C/ESPIR 7 5MM DI C/BAL;TUBO ENDOTRAQUEAL ADULTO FLEXIBLE DE PVC O SILICONA O PVC SILICONADOGRADO MEDICO ATOXICO 7 5 MM DIAMETRO INTERNO  TRANSPARENTE CON ESPIRALINTERNO DE ACERO QUIRURGICO  LARGO 30 A 31 CM  CON MARCA DE PROFUNDAD ENCM Y LINEA DE MARCACION RADIOPACA A LO LARGO DE TODO EL TUBO. EN EXTREMOPROXIMAL: CONECTOR UNIVERSAL A RESPIRADOR Y VALVULA DE INFLACION QUEPERMITA CONEXION LUER SLIP/LUER LOCK. EN EXTREMO DISTAL: PUNTAATRAUMATICA BISELADA CON ORIFICIO DE MURPHY  CON BALON DE BAJA PRESION.DESECHABLE  ESTERIL  LIBRE DE LATEX. ROTULO DEBE SEÑALAR ESTERIL DESECHABLE. CARACTERISTICA LIBRE DE LATEX RESPALDADO EN ROTULO DE ORIGENO EN CERTIFICADO EMITIDO POR EL FABRICANTE. ENVASE INDIVIDUAL ESTERILRESISTENTE CON SELLO QUE ASEGURE LAINVIOLABILIDAD DEL CONTENIDO. COTIZARPOR UNIDAD.;;42271903;Tubos endotracheales;Dispositivos y accesorios médicos;inactivo;0;16856
100001499;TUBO ENDOTRAQUEAL C/ESPIR 8 0MM DI C/BAL;TUBO ENDOTRAQUEAL ADULTO FLEXIBLE DE PVC O SILICONA O PVC SILICONADOGRADO MEDICO8 0 MM DIAMETRO INTERNO  TRANSPARENTE CON ESPIRAL INTERNO DEACERO QUIRURGICO  LARGO 30 A 31 CM  CON MARCA DE PROFUNDAD EN CM Y LINEADE MARCACION RADIOPACA A LO LARGO DE TODO EL TUBO. EN EXTREMO PROXIMAL:CONECTOR UNIVERSAL A RESPIRADOR Y VALVULA DE INFLACION QUE PERMITACONEXION LUER SLIP/LUER LOCK. EN EXTREMO DISTAL: PUNTA ATRAUMATICABISELADA CON ORIFICIO DE MURPHY  CON BALON DE BAJA PRESION.DESECHABLE ESTERIL  LIBRE DE LATEX. ROTULO DEBE SEÑALAR ESTERIL DESECHABLE.CARACTERISTICA LIBRE DE LATEX RESPALDADO EN ROTULO DE ORIGENO ENCERTIFICADO EMITIDO POR EL FABRICANTE. ENVASE INDIVIDUAL ESTERILRESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.COTIZAR POR UNIDAD.;;42271903;Tubos endotracheales;Dispositivos y accesorios médicos;inactivo;0;18123
100001500;TUBO ENSAYO VIDRIO 16 X 160 X 0.8-1.0 MM;TUBO DE ENSAYO S/REBORDE VIDRIO CLASE I  16 MM DIAMETRO EXTERNO X 160 MMLARGO X 0.8 - 1.0 MM ESPESOR PARED ENVASE INDIVIDUAL RESISTENTE CONSELLO QUE ASEGURE INVIOLABILIDAD DEL CONTENIDO;;41121701;Tubos de ensayo mult;Dispositivos y accesorios médicos;inactivo;0;50311
100001501;TUBO ENSAYO VIDRIO 18 X 180 X 0.8-1.0 MM;TUBO DE ENSAYO S/REBORDE VIDRIO CLASE I  18 MM DIAMETRO EXTERNO X 180 MMLARGO X 0.8-1.0 MM ESPESOR PARED ENVASE INDIVIDUAL RESISTENTE CON SELLOQUE ASEGURE INVIOLABILIDAD DEL CONTENIDO.;;41121701;Tubos de ensayo mult;Dispositivos y accesorios médicos;inactivo;0;45828
100001502;TUBO EXT SANGRE AL VACIO C/CITRATO SODIO;TUBO PARA EXTRACCION SANGRE AL VACIO CON CITRATO DE SODIO 3.2% CAPACIDAD 2.5 A 3.0 ML. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.;;41121701;Tubos de ensayo mult;Dispositivos y accesorios médicos;inactivo;0;37942
100001503;TUBO EXTR SANGRE  C/EDTA DI O TRIPOT;TUBO P/EXTRACCION SANGRE C/EDTA DI O TRIPOTASICO CAPACIDAD 0.5 -1 MLENVASE INDIVIDUAL RESISTENTE CON SELLO QUE ASEGURE INVIOLABILIDAD DELCONTENIDO.;;41121701;Tubos de ensayo mult;Dispositivos y accesorios médicos;inactivo;0;26281
100001504;TUBO EXTR SANGRE AL VACIO C/GEL 3.5-4 ML;TUBO P/EXTRACCION SANGRE AL VACIO C/GEL CAPACIDAD 3.5 A 4  ML ENVASEINDIVIDUAL RESISTENTE CON SELLO QUE ASEGURE INVIOLABILIDAD DELCONTENIDO.;;41121701;Tubos de ensayo mult;Dispositivos y accesorios médicos;inactivo;0;23268
100001505;TUBO EXTR SANGRE AL VACIO C/SODIO FLUORU;TUBO P/EXTRACCION DE SANGRE AL VACIO C/FLUORURO DE SODIO Y EDTA CAPACIDAD 2 ML ENVASE INDIVIDUAL RESISTENTE CON SELLO QUE ASEGUREINVIOLABILIDAD DEL CONTENIDO;;41121701;Tubos de ensayo mult;Dispositivos y accesorios médicos;inactivo;0;30917
100001506;TUBO EXTR SANGRE AL VACIO C/EDTA 3 A 4ML;TUBO PARA EXTRACCION SANGRE AL VACIO CON EDTA DIPOTASICO O TRIPOTASICO(EDTA- K2 O EDTA- K3)  CAPACIDAD 3 A 4 ML  TRANSPARENTE  PLASTICOESTERIL DE POLITEREFTALATO DE ETILENO (PET)  TAPA COLOR LILA. ROTULODEBE SEÑALAR  DESECHABLE. ENVASE RESISTENTE CON SELLO QUE ASEGURE LAINVIOLABILIDAD DEL CONTENIDO. EL PRECIO SERA EVALUADO POR TUBO. COTIZARPOR TUBO.;;41121701;Tubos de ensayo mult;Dispositivos y accesorios médicos;inactivo;0;42916
100001507;TUBO EXTR. SANGRE AL VACIO C/EDTA 4-5 ML;TUBO P/EXTRACCION SANGRE AL VACIO C/EDTA TRIPOTASICO O DIPOTASICO CAPACIDAD DE 4 A 5 ML ENVASE INDIVIDUAL RESISTENTE CON SELLO QUEASEGURE INVIOLABILIDAD DEL CONTENIDO;;41121701;Tubos de ensayo mult;Dispositivos y accesorios médicos;inactivo;0;45913
100001508;TUBO P/EXTRACCION SANGRE AL VACIO 10 ML;TUBO P/EXTRACCION SANGRE AL VACIO CAPACIDAD 9-10 ML C/ACTIVADOR DE LACOAGULACION ENVASE INDIVIDUAL RESISTENTE CON SELLO QUE ASEGUREINVIOLABILIDAD DEL CONTENIDO.;;41121701;Tubos de ensayo mult;Dispositivos y accesorios médicos;inactivo;0;23929
100001509;TUBO P/EXTRACCION SANGRE AL VACIO 3 ML;TUBO P/EXTRACCION SANGRE AL VACIO CAPACIDAD 3 ML ENVASE RESISTENTE CONSELLO QUE ASEGURE INVIOLABILIDAD DEL CONTENIDO;;41121701;Tubos de ensayo mult;Dispositivos y accesorios médicos;inactivo;0;21442
100001510;TUBO P/EXTRACCION SANGRE AL VACIO 5 ML;TUBO P/ EXTRACCION SANGRE AL VACIO CAPACIDAD 4-5 ML C/ACTIVADOR DE LACOAGULACION  ENVASE INDIVIDUAL RESISTENTE CON SELLO QUE ASEGUREINVIOLABILIDAD DEL CONTENIDO.;;41121701;Tubos de ensayo mult;Dispositivos y accesorios médicos;inactivo;0;26233
100001511;TUBO POLIPR. C/TAPA-VALV 10 X 150 MM;TUBO POLIPROPILENO C/TAPA-VALVULA 10 ML CAPACIDAD 10 MM DIAMETRO X 150MM LARGO C/ACTIVADOR COAGULACION ENVASE INDIVIDUAL CON SELLO QUE ASEGUREINVIOLABILIDAD DEL CONTENIDO.;;41121703;Tubos centrífugos;Dispositivos y accesorios médicos;inactivo;0;42193
100001512;MAQUINA DE FUMIGACION PARA MONTAJE VEHIC;EQUIPAMIENTO NEBULIZADOR PESADO PARA CONTROL ESPACIAL DE AEDES AEGYPTIPARA SER MONTADO DE FORMA PERMANENTE EN VEHICULO. EQUIPAMIENTONEBULIZADOR DEBE TENER: ASPERSOR CON BOQUILLA TIPO LECO O SIMILAR  CONCORTE INSTANTANEO Y GIRATORIA 360 GRADOS HORIZONTAL Y VERTICAL. RANGO DEFLUJO POR SOBRE UN LITRO O 34 ONZAS. ENCENDIDO ELECTRICO Y CONTROLREMOTO DE FLUJO DESDE CABINA. COMPRESOR CON DESPLAZAMIENTO ROTATIVOPOSITIVO PARA AL MENOS 350 CFM/PSI. TANQUE DE FORMULACION INSECTICIDA DEAL MENOS 50 LITROS. TANQUE DE LAVADO DE AL MENOS 3 78 LITROS (O 1GALON). TANQUE DE COMBUSTIBLE DE AL MENOS 30 LITROS. COMBUSTIBLEGASOLINA. PESO VACIO NO DEBE SUPERAR LOS 250 KILOS. DEBE CONTAR CONMONTAJE ANTI VIBRACION. ESTRUCTURA DEBE SER DE ACERO Y PERMITIR ELMONTAJE DE TODOS LOS COMPONENTES DEL EQUIPO. COTIZAR POR EQUIPAMIENTONEBULIZADOR PESADO.;;42272203;Máquinas no invasiva;Equipamiento de uso médico;inactivo;0;16791
100001513;TUBO SILICONA 5 MM  X 8 MM DE RO 25 M;TUBO SILICONA GRADO MEDICO  FLEXIBLE  TRANSPARENTE  5 X 8 MM DE DIAMETROROLLO 25 M. NO ESTERIL  AUTOCLAVABLE. ENVASE RESISTENTE CON SELLO QUEASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR UNIDAD.;;42293505;Sondas de drenaje pa;Dispositivos y accesorios médicos;inactivo;0;43787
100001514;EQUIPO PARA PULVERIZACION TIPO MOCHILA;FUMIGADOR PULVERIZADOR A BATERÍA DE ESPALDA TIPO MOCHILA. FUMIGADORPULVERIZADOR DE ESPALDA TIPO MOCHILA CON BATERÍA DE IONES DE LITIO  CONINTERRUPTOR DE ENCENDIDO Y APAGADO  REEMPLAZABLE DE MINIMO 18V/5.0AH YQUE PERMITA UN TIEMPO DE OPERACIÓN DE MINIMO 6 HORAS. CAPACIDAD NOMINALDEL DEPÓSITO DE FORMULACIÓN DE MINIMO 16 LITROS. EL EQUIPO DEBE CONTARCON PRESIÓN DE MINIMO CUATRO ETAPAS. EL PESO DEL EQUIPO CON DEPOSITO (S)LLENO (S) Y CON TODOS LOS ACCESORIOS NO DEBE SUPERAR LOS 22 KG. COTIZARPOR FUMIGADOR PULVERIZADOR DE ESPALDA TIPO MOCHILA.;;10191509;Insecticidas;Equipamiento de uso médico;inactivo;0;29076
100001515;TUBO SILICONA 6 MM  X  9 MM DE RO 25 M;TUBO SILICONA GRADO MEDICO  FLEXIBLE  TRANSPARENTE  6 X 9 MM DE DIAMETROROLLO 25 M. NO ESTERIL  AUTOCLAVABLE. ENVASE RESISTENTE CON SELLO QUEASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR UNIDAD.;;42293505;Sondas de drenaje pa;Dispositivos y accesorios médicos;inactivo;0;35681
100001517;TUBO SILICONA 7 MM  X 10 MM DE RO 25 M;TUBO SILICONA GRADO MEDICO  FLEXIBLE  TRANSPARENTE  7 X 10 MM DEDIAMETRO ROLLO 25 M. NO ESTERIL  AUTOCLAVABLE. ENVASE RESISTENTE CONSELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR UNIDAD.;;42293505;Sondas de drenaje pa;Dispositivos y accesorios médicos;inactivo;0;19842
100001518;TUBO SILICONA 8 MM  X 12 MM DE RO 25 M;TUBO SILICONA GRADO MEDICO  FLEXIBLE  TRANSPARENTE  8 X 12 MM DEDIAMETRO ROLLO 25 M. NO ESTERIL  AUTOCLAVABLE. ENVASE RESISTENTE CONSELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR UNIDAD.;;42293505;Sondas de drenaje pa;Dispositivos y accesorios médicos;inactivo;0;25080
100001520;TUBO SILICONADO C/ADAPT HEMBR 6 MMX1 8 M;TUBO SILICONADO C/ADAPTADOR HEMBRA 6 MM DIAMETRO X 1 8 M LARGO ENVASEINDIVIDUAL ESTERIL CON SELLO QUE ASEGURE LA INVIOLAVILIDAD DELCONTENIDO.;;42293505;Sondas de drenaje pa;Dispositivos y accesorios médicos;inactivo;0;28564
100001523;AGUJA 25G 5/8 PULGADAS LUER DESECHABLE;AGUJA HIPODERMICA DESECHABLE 25 G X 5/8 PULGADAS  CONO LUER  ESTERIL DESECHABLE  LIBRE DE LATEX. ROTULO DEBE SEÑALAR ESTERIL  DESECHABLE.CARACTERISTICA LIBRE DE LATEX RESPALDADO EN ROTULO DE ORIGEN OEN DOCUMENTO EMITIDO POR EL FABRICANTE. ENVASE INDIVIDUALESTERIL RESISTENTE QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO  CONAPERTURA DE PESTAÑA. UNIDAD DE DESPACHO EN CAJA DE HASTA 1000 UNIDADES(10 CAJAS INTERMEDIAS DE 100 UNIDADES). COTIZAR POR UNIDAD.;;42142523;Agujas hipodérmicas;Agujas inyección  aspirac. y accesorios;inactivo;0;4332
100001556;VENDA ENYESADA 10CM X 270 A 457 CM LARGO;VENDA ENYESADA 10 CM DE ANCHO POR 270 A 457 CM DE LARGO BORDES QUE EVITEN DESHILACHAMIENTO (CORTE ONDULADO O ZIG-ZAG)  TIEMPO DE FRAGUADO 1 5 A4 MINUTOS. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DELCONTENIDO. COTIZAR POR UNIDAD.;;42311505;Vendas o vendajes pa;Yeso y accesorios relacionados;inactivo;0;2602
100001557;VENDA ENYESADA 12 CM X 270 A 457CM LARGO;VENDA ENYESADA 12 A 12 5 CM ANCHO POR 270 A 457 CM DE LARGO  BORDES QUEEVITEN DESHILACHAMIENTO (CORTE ONDULADO O ZIG-ZAG)  TIEMPO DE FRAGUADO 1 5 A 4 MINUTOS. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDADDEL CONTENIDO. COTIZAR POR UNIDAD.;;42311505;Vendas o vendajes pa;Yeso y accesorios relacionados;inactivo;0;2677
100001558;VENDA ENYESADA 15 CM X 270 A 457CM LARGO;VENDA ENYESADA 15 CM DE ANCHO POR 270 A 457 CM DE LARGO  BORDES QUE EVITEN DESHILACHAMIENTO (CORTE ONDULADO O ZIG-ZAG)  TIEMPO DE FRAGUADO 1 5 A 4 MINUTOS. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR UNIDAD.;;42311505;Vendas o vendajes pa;Yeso y accesorios relacionados;inactivo;0;3579
100001560;VENDA ENYESADA 20 CM X 270 A 457CM LARGO;VENDA ENYESADA 20 CM DE ANCHO POR 270 A 457 CM DE LARGO  BORDES QUE EVITEN DESHILACHAMIENTO (CORTE ONDULADO O ZIG-ZAG)  TIEMPO DE FRAGUADO 1 5 A 4 MINUTOS. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. COTIZAR POR UNIDAD.;;42311505;Vendas o vendajes pa;Yeso y accesorios relacionados;inactivo;0;4215
100001561;VENDA GASA NO ESTER TEJID 8X300CM BOL;VENDA GASA TEJIDA ALGODON 8 X 290 A 310 CM (NO ELASTICADA)  CON BORDES TEJIDOS  100% ALGODON LIBRE DE IMPUREZAS  NO ESTERIL  TRAMA 20-24 X PG2.ROTULO DE ORIGEN DEBE SEÑALAR DESECHABLE. ENVASADO EN BOLSA HASTA 10 UNIDADES. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO. UNIDAD DE DESPACHO EN CAJA DE HASTA 400 UNIDADES. COTIZAR POR UNIDAD.;;42311511;Vendas de gasa;Dispositivos y accesorios médicos;inactivo;0;51657
100001562;VENDA GASA 10 CM ANCHO 2 A 2.5 M LARGO;VENDA GASA 10 CM ANCHO 2 A 2.5 M LARGO ENVASE  INDIVIDUAL RESISTENTE CONSELLO QUE ASEGURE INVIOLABILIDAD DEL CONTENIDO;;42311511;Vendas de gasa;Dispositivos y accesorios médicos;inactivo;0;57801
100001565;VIDRIO IONO. FRAG QCO. VITA A3 FRA;VIDRIO IONOMERO DE FRAGUADO QUIMICO PARA RESTAURACION DE ALTA VISCOSIDAD COLOR VITA A3 POLVO 10 A 15 GRAMOS / LÍQUIDO CON ÁCIDO POLIACRÍLICO ENEL LÍQUIDO. ENVASE RESISTENTE CON SELLO QUE ASEGURE INVIOLABILIDAD DEL CONTENIDO.;;42152424;Cementos dentales a;Dispositivos y accesorios médicos;inactivo;0;53921
100001566;VIDRIO IONOM. FOTOC. AMARIL CLARO FRA 5G;VIDRIO IONOMERO FOTOCURADO PARA OBTURACION AMARILLO CLARO FRASCO 5GRAMOS CON SELLO QUE ASEGURE INVIOLABILIDAD DEL CONTENIDO;;42152424;Cementos dentales a;Dispositivos y accesorios médicos;inactivo;0;27283
100001571;XILOL TECNICO FRASCO 1 L;XILOL TECNICO FRASCO 1 LITRO. ENVASE RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.;;41116105;Reactivos o solucion;Reactivos y solventes;inactivo;0;34565
100001572;YESO PIEDRA BOLSA 1 KG;YESO PIEDRA BLANCO O AMARILLO BOLSA 1 KG ENVASADO EN BOLSA POLIETILENODE ALTA DENSIDAD CON SELLO QUE ASEGURE INVIOLABILIDAD DEL CONTENIDO.;;42152424;Cementos dentales a;Yeso y accesorios relacionados;inactivo;0;17157
100001591;ABSORBENTE ANH. CARBONICO BOL 4 15 KG;ABSORBENTE ANHIDRIDO CARBONICO Y VAPOR DE AGUA CON INDICADOR DE VIRAJE (QUE SENALE EL AGOTAMIENTO DE LA CAL SODADA) TAMANO DE GRANO 4-8 MESH BS 4 15 KG CON SELLO QUE ASEGURE INVIOLABILIDAD DEL CONTENIDO;;42272502;Unidades de absorció;Dispositivos y accesorios médicos;inactivo;0;52977
100001593;AGUJA P/FISTULA A-V C/OJO 15 G 1 1/4;AGUJA PARA FISTULA ARTERIOVENOSA CON OJO 15 G X 1 1/4PULGADA ENVASE INDIVIDUALESTERIL RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.;;42142512;Agujas de fístula;Dispositivos y accesorios médicos;inactivo;0;4839
100001594;AGUJA P/FISTULA A-V C/OJO 16 G 1 1/4;AGUJA PARA FISTULA ARTERIOVENOSA CON OJO 16 G X 1 1/4PULGADA ENVASE INDIVIDUALESTERIL RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.;;42142512;Agujas de fístula;Dispositivos y accesorios médicos;inactivo;0;4376
100001596;AUTOCLAVE A VAPOR;AUTOCLAVE A VAPOR;;42281508;Esterilizadores o au;Dispositivos y accesorios médicos;inactivo;0;28733
100001597;BATERIA LITIO P/ANALIZ. SANGRE PORTATIL;BATERIA LITIO P/ANALIZADOR DE SANGRE PORTATIL;;42272225;Accesorios de presió;Dispositivos y accesorios médicos;inactivo;0;23394
100001598;BOMBA COMPRESORA P/ASP. Y NEB. PORTATIL;BOMBA COMPRESORA P/ASPIRACION Y NEBULIZACION PORTATIL  EN ENVASE RESISTENTE CON SELLO QUE ASEGURE INVIOLABILIDAD DEL CONTENIDO;;42295123;Máquinas quirúrgicas;Dispositivos y accesorios médicos;inactivo;0;39909
100001599;CAJA CIRUGIA INFANTIL;CAJA CIRUGIA INFANTIL;;42142531;Contenedores  carros;Dispositivos y accesorios médicos;inactivo;0;6810
100001600;CANULA MAYO GUEDEL N-2/0 4.0 CM;CANULA MAYO GUEDEL N-2/0 4.0 CM LARGO TRANSPARENTE ENVASE INDIVIDUALESTERIL RESISTENTE CON SELLO QUE ASEGURE INVIOLABILIDAD DEL CONTENIDO;;42271909;Accesorios de vía aé;Dispositivos y accesorios médicos;inactivo;0;48146
100001601;CANULA MAYO GUEDEL N-5;CANULA MAYO GUEDEL N-5 ENVASE INDIVIDUAL ESTERIL RESISTENTE CON SELLO QUE ASEGURE INVIOLABILIDAD DEL CONTENIDO;;42271909;Accesorios de vía aé;Dispositivos y accesorios médicos;inactivo;0;39898
100001602;CATETER 2 LUMEN POLIU 12 FR 15-16 CM HEM;CATETER VENOSO CENTRAL (SET DE SELDINGER) 2/VIAS POLIURETANO PARA SUBCLAVIA Y YUGULAR PARA HEMODIALISIS 12 FR 15 A 16 CM LARGO ENVASE INDIVIDUAL ESTERIL RESISTENTE CON SELLO QUE ASEGURE LA INVIOLABILIDAD DEL CONTENIDO.;;42221503;Catéteres del venosa;Dispositivos y accesorios médicos;inactivo;0;1303
100001606;CINTA REACT P/DET GLUCOSA SANGRE AUTOCON;CINTA REACTIVA P/DETERMINACION GLUCOSA SANGRE P/USO AUTOCONTROL ENVASEINDIVIDUAL CON SELLO QUE ASEGURE INVIOLABILIDAD DEL CONTENIDO;;41113035;Tiras o papeles para;Dispositivos y accesorios médicos;inactivo;0;24846
